"date_time","temp","hr","QI","lobster_id","temperature","date2"
"12/9/18 10:54",31,40,0,"IV13","11",2018-12-09 10:54:00
"12/9/18 10:57",31,40,0,"IV13","11",2018-12-09 10:57:00
"12/9/18 11:00",19,41,0,"IV13","11",2018-12-09 11:00:00
"12/9/18 11:03",19,41,0,"IV13","11",2018-12-09 11:03:00
"12/9/18 11:06",19,40,0,"IV13","11",2018-12-09 11:06:00
"12/9/18 11:09",19,41,0,"IV13","11",2018-12-09 11:09:00
"12/9/18 11:12",19,41,0,"IV13","11",2018-12-09 11:12:00
"12/9/18 11:15",19,41,0,"IV13","11",2018-12-09 11:15:00
"12/9/18 11:18",19,42,0,"IV13","11",2018-12-09 11:18:00
"12/9/18 11:21",19,41,0,"IV13","11",2018-12-09 11:21:00
"12/9/18 11:24",19,39,0,"IV13","11",2018-12-09 11:24:00
"12/9/18 11:27",22,41,0,"IV13","11",2018-12-09 11:27:00
"12/9/18 11:30",24,42,0,"IV13","11",2018-12-09 11:30:00
"12/9/18 11:33",19,41,0,"IV13","11",2018-12-09 11:33:00
"12/9/18 11:36",19,41,0,"IV13","11",2018-12-09 11:36:00
"12/9/18 11:39",19,41,0,"IV13","11",2018-12-09 11:39:00
"12/9/18 11:42",19,41,0,"IV13","11",2018-12-09 11:42:00
"12/9/18 11:45",19,40,0,"IV13","11",2018-12-09 11:45:00
"12/9/18 11:57",19,41,0,"IV13","11",2018-12-09 11:57:00
"12/9/18 12:00",19,39,0,"IV13","11",2018-12-09 12:00:00
"12/9/18 12:03",19,38,0,"IV13","11",2018-12-09 12:03:00
"12/9/18 12:06",19,68,2,"IV13","11",2018-12-09 12:06:00
"12/9/18 12:09",19,40,0,"IV13","11",2018-12-09 12:09:00
"12/9/18 12:12",9,39,0,"IV13","11",2018-12-09 12:12:00
"12/9/18 12:15",9,41,0,"IV13","11",2018-12-09 12:15:00
"12/9/18 12:18",9,41,0,"IV13","11",2018-12-09 12:18:00
"12/9/18 12:21",14,41,0,"IV13","11",2018-12-09 12:21:00
"12/9/18 12:24",19,41,0,"IV13","11",2018-12-09 12:24:00
"12/9/18 12:27",19,41,2,"IV13","11",2018-12-09 12:27:00
"12/9/18 12:30",19,41,0,"IV13","11",2018-12-09 12:30:00
"12/9/18 12:39",19,41,0,"IV13","11",2018-12-09 12:39:00
"12/9/18 12:42",9,39,0,"IV13","11",2018-12-09 12:42:00
"12/9/18 12:45",9,62,2,"IV13","11",2018-12-09 12:45:00
"12/9/18 12:48",9,40,0,"IV13","11",2018-12-09 12:48:00
"12/9/18 12:51",9,40,0,"IV13","11",2018-12-09 12:51:00
"12/9/18 12:54",9,40,0,"IV13","11",2018-12-09 12:54:00
"12/9/18 12:57",9,41,0,"IV13","11",2018-12-09 12:57:00
"12/9/18 13:00",9,30,2,"IV13","11",2018-12-09 13:00:00
"12/9/18 13:03",31,48,0,"IV13","11",2018-12-09 13:03:00
"12/9/18 13:06",42,51,0,"IV13","11",2018-12-09 13:06:00
"12/9/18 13:09",19,50,0,"IV13","11",2018-12-09 13:09:00
"12/9/18 13:12",9,48,0,"IV13","11",2018-12-09 13:12:00
"12/9/18 13:15",9,47,0,"IV13","11",2018-12-09 13:15:00
"12/9/18 13:18",3,43,0,"IV13","11",2018-12-09 13:18:00
"12/9/18 13:21",3,44,0,"IV13","11",2018-12-09 13:21:00
"12/9/18 13:24",3,44,0,"IV13","11",2018-12-09 13:24:00
"12/9/18 13:27",3,43,0,"IV13","11",2018-12-09 13:27:00
"12/9/18 13:30",3,42,0,"IV13","11",2018-12-09 13:30:00
"12/9/18 13:36",61,24,2,"IV13","11",2018-12-09 13:36:00
"12/9/18 13:45",104,1,3,"IV13","11",2018-12-09 13:45:00
"12/9/18 13:48",63,58,3,"IV13","11",2018-12-09 13:48:00
"12/9/18 13:54",151,51,3,"IV13","11",2018-12-09 13:54:00
"12/9/18 14:06",160,49,1,"IV13","11",2018-12-09 14:06:00
"12/9/18 14:09",164,73,2,"IV13","11",2018-12-09 14:09:00
"12/9/18 14:39",271,1,3,"IV13","11",2018-12-09 14:39:00
"12/9/18 14:00",53,56,0,"IV14","11",2018-12-09 14:00:00
"12/9/18 14:03",53,56,0,"IV14","11",2018-12-09 14:03:00
"12/9/18 14:06",53,57,0,"IV14","11",2018-12-09 14:06:00
"12/9/18 14:09",53,56,0,"IV14","11",2018-12-09 14:09:00
"12/9/18 14:12",53,56,0,"IV14","11",2018-12-09 14:12:00
"12/9/18 14:15",53,56,2,"IV14","11",2018-12-09 14:15:00
"12/9/18 14:18",55,55,0,"IV14","11",2018-12-09 14:18:00
"12/9/18 14:21",56,56,0,"IV14","11",2018-12-09 14:21:00
"12/9/18 14:24",57,56,0,"IV14","11",2018-12-09 14:24:00
"12/9/18 14:27",57,55,0,"IV14","11",2018-12-09 14:27:00
"12/9/18 14:30",53,13,0,"IV14","11",2018-12-09 14:30:00
"12/9/18 14:33",53,54,0,"IV14","11",2018-12-09 14:33:00
"12/9/18 14:36",53,26,0,"IV14","11",2018-12-09 14:36:00
"12/9/18 14:39",53,51,0,"IV14","11",2018-12-09 14:39:00
"12/9/18 14:42",53,54,0,"IV14","11",2018-12-09 14:42:00
"12/9/18 14:45",53,26,3,"IV14","11",2018-12-09 14:45:00
"12/9/18 14:48",53,53,0,"IV14","11",2018-12-09 14:48:00
"12/9/18 14:51",53,26,2,"IV14","11",2018-12-09 14:51:00
"12/9/18 14:54",53,51,0,"IV14","11",2018-12-09 14:54:00
"12/9/18 14:57",53,1,3,"IV14","11",2018-12-09 14:57:00
"12/9/18 15:00",53,16,0,"IV14","11",2018-12-09 15:00:00
"12/9/18 15:03",53,16,2,"IV14","11",2018-12-09 15:03:00
"12/9/18 15:06",48,51,0,"IV14","11",2018-12-09 15:06:00
"12/9/18 15:09",42,50,0,"IV14","11",2018-12-09 15:09:00
"12/9/18 15:12",42,56,0,"IV14","11",2018-12-09 15:12:00
"12/9/18 15:15",42,50,2,"IV14","11",2018-12-09 15:15:00
"12/9/18 15:18",48,53,0,"IV14","11",2018-12-09 15:18:00
"12/9/18 15:21",53,52,0,"IV14","11",2018-12-09 15:21:00
"12/9/18 15:24",53,52,0,"IV14","11",2018-12-09 15:24:00
"12/9/18 15:27",53,51,0,"IV14","11",2018-12-09 15:27:00
"12/9/18 15:30",53,50,0,"IV14","11",2018-12-09 15:30:00
"12/9/18 15:33",53,50,0,"IV14","11",2018-12-09 15:33:00
"12/9/18 15:36",42,50,0,"IV14","11",2018-12-09 15:36:00
"12/9/18 15:39",42,51,0,"IV14","11",2018-12-09 15:39:00
"12/9/18 15:42",42,50,0,"IV14","11",2018-12-09 15:42:00
"12/9/18 15:45",42,50,0,"IV14","11",2018-12-09 15:45:00
"12/9/18 15:48",42,49,0,"IV14","11",2018-12-09 15:48:00
"12/9/18 15:51",42,49,0,"IV14","11",2018-12-09 15:51:00
"12/9/18 15:54",42,24,0,"IV14","11",2018-12-09 15:54:00
"12/9/18 15:57",42,49,0,"IV14","11",2018-12-09 15:57:00
"12/9/18 16:00",42,50,0,"IV14","11",2018-12-09 16:00:00
"12/9/18 16:03",42,51,0,"IV14","11",2018-12-09 16:03:00
"12/9/18 16:06",42,50,0,"IV14","11",2018-12-09 16:06:00
"12/9/18 16:09",42,25,1,"IV14","11",2018-12-09 16:09:00
"12/9/18 16:12",42,12,0,"IV14","11",2018-12-09 16:12:00
"12/9/18 16:15",42,52,3,"IV14","11",2018-12-09 16:15:00
"12/9/18 16:18",42,51,0,"IV14","11",2018-12-09 16:18:00
"12/9/18 16:21",42,56,1,"IV14","11",2018-12-09 16:21:00
"12/9/18 16:24",42,50,0,"IV14","11",2018-12-09 16:24:00
"12/9/18 16:27",42,26,0,"IV14","11",2018-12-09 16:27:00
"12/9/18 16:30",42,52,0,"IV14","11",2018-12-09 16:30:00
"12/9/18 16:33",42,25,0,"IV14","11",2018-12-09 16:33:00
"12/9/18 16:36",42,52,0,"IV14","11",2018-12-09 16:36:00
"12/9/18 16:39",42,53,0,"IV14","11",2018-12-09 16:39:00
"12/9/18 16:42",42,50,0,"IV14","11",2018-12-09 16:42:00
"12/9/18 16:45",34,50,1,"IV14","11",2018-12-09 16:45:00
"12/9/18 16:48",31,12,0,"IV14","11",2018-12-09 16:48:00
"12/9/18 16:51",31,52,0,"IV14","11",2018-12-09 16:51:00
"12/9/18 16:54",31,16,2,"IV14","11",2018-12-09 16:54:00
"12/9/18 16:57",31,50,0,"IV14","11",2018-12-09 16:57:00
"12/9/18 17:00",34,16,1,"IV14","11",2018-12-09 17:00:00
"12/9/18 17:03",40,16,1,"IV14","11",2018-12-09 17:03:00
"12/9/18 17:06",42,49,0,"IV14","11",2018-12-09 17:06:00
"12/9/18 17:09",42,48,1,"IV14","11",2018-12-09 17:09:00
"12/9/18 17:12",42,52,0,"IV14","11",2018-12-09 17:12:00
"12/9/18 17:15",31,53,0,"IV14","11",2018-12-09 17:15:00
"12/9/18 17:18",31,50,0,"IV14","11",2018-12-09 17:18:00
"12/9/18 17:21",31,48,2,"IV14","11",2018-12-09 17:21:00
"12/9/18 17:24",31,24,0,"IV14","11",2018-12-09 17:24:00
"12/9/18 17:27",31,24,0,"IV14","11",2018-12-09 17:27:00
"12/9/18 17:30",31,25,1,"IV14","11",2018-12-09 17:30:00
"12/9/18 17:33",31,48,2,"IV14","11",2018-12-09 17:33:00
"12/9/18 17:36",31,24,0,"IV14","11",2018-12-09 17:36:00
"12/9/18 17:39",31,1,3,"IV14","11",2018-12-09 17:39:00
"12/9/18 17:42",31,50,0,"IV14","11",2018-12-09 17:42:00
"12/9/18 17:45",31,50,0,"IV14","11",2018-12-09 17:45:00
"12/9/18 17:48",31,52,0,"IV14","11",2018-12-09 17:48:00
"12/9/18 17:51",31,48,0,"IV14","11",2018-12-09 17:51:00
"12/9/18 17:54",31,24,0,"IV14","11",2018-12-09 17:54:00
"12/9/18 17:57",28,1,3,"IV14","11",2018-12-09 17:57:00
"12/9/18 18:00",31,48,0,"IV14","11",2018-12-09 18:00:00
"12/9/18 18:03",31,16,0,"IV14","11",2018-12-09 18:03:00
"12/9/18 18:06",31,24,2,"IV14","11",2018-12-09 18:06:00
"12/9/18 18:09",31,49,0,"IV14","11",2018-12-09 18:09:00
"12/9/18 18:12",31,12,0,"IV14","11",2018-12-09 18:12:00
"12/9/18 18:15",31,24,0,"IV14","11",2018-12-09 18:15:00
"12/9/18 18:18",31,63,1,"IV14","11",2018-12-09 18:18:00
"12/9/18 18:21",31,25,0,"IV14","11",2018-12-09 18:21:00
"12/9/18 18:24",20,51,0,"IV14","11",2018-12-09 18:24:00
"12/9/18 18:27",20,1,3,"IV14","11",2018-12-09 18:27:00
"12/9/18 18:30",20,16,0,"IV14","11",2018-12-09 18:30:00
"12/9/18 18:33",20,1,3,"IV14","11",2018-12-09 18:33:00
"12/9/18 18:36",20,25,1,"IV14","11",2018-12-09 18:36:00
"12/9/18 18:39",20,25,2,"IV14","11",2018-12-09 18:39:00
"12/9/18 18:42",20,50,1,"IV14","11",2018-12-09 18:42:00
"12/9/18 18:45",20,50,2,"IV14","11",2018-12-09 18:45:00
"12/9/18 18:48",20,25,2,"IV14","11",2018-12-09 18:48:00
"12/9/18 18:51",25,25,0,"IV14","11",2018-12-09 18:51:00
"12/9/18 18:54",20,48,2,"IV14","11",2018-12-09 18:54:00
"12/9/18 18:57",20,24,1,"IV14","11",2018-12-09 18:57:00
"12/9/18 19:00",20,24,0,"IV14","11",2018-12-09 19:00:00
"12/9/18 19:03",20,12,0,"IV14","11",2018-12-09 19:03:00
"12/9/18 19:06",20,24,0,"IV14","11",2018-12-09 19:06:00
"12/9/18 19:09",20,60,1,"IV14","11",2018-12-09 19:09:00
"12/9/18 19:12",20,49,0,"IV14","11",2018-12-09 19:12:00
"12/9/18 19:15",20,60,2,"IV14","11",2018-12-09 19:15:00
"12/9/18 19:18",20,50,0,"IV14","11",2018-12-09 19:18:00
"12/9/18 19:21",20,12,0,"IV14","11",2018-12-09 19:21:00
"12/9/18 19:24",20,50,0,"IV14","11",2018-12-09 19:24:00
"12/9/18 19:27",20,25,3,"IV14","11",2018-12-09 19:27:00
"12/9/18 19:30",20,51,0,"IV14","11",2018-12-09 19:30:00
"12/9/18 19:33",20,1,3,"IV14","11",2018-12-09 19:33:00
"12/9/18 19:36",20,51,0,"IV14","11",2018-12-09 19:36:00
"12/9/18 19:39",20,48,0,"IV14","11",2018-12-09 19:39:00
"12/9/18 19:42",20,24,1,"IV14","11",2018-12-09 19:42:00
"12/9/18 19:45",20,49,0,"IV14","11",2018-12-09 19:45:00
"12/9/18 19:48",20,50,0,"IV14","11",2018-12-09 19:48:00
"12/9/18 19:51",20,49,0,"IV14","11",2018-12-09 19:51:00
"12/9/18 19:54",20,54,1,"IV14","11",2018-12-09 19:54:00
"12/9/18 19:57",20,50,2,"IV14","11",2018-12-09 19:57:00
"12/9/18 20:00",20,25,0,"IV14","11",2018-12-09 20:00:00
"12/9/18 20:03",20,1,3,"IV14","11",2018-12-09 20:03:00
"12/9/18 20:06",18,52,0,"IV14","11",2018-12-09 20:06:00
"12/9/18 20:09",20,24,0,"IV14","11",2018-12-09 20:09:00
"12/9/18 20:12",20,16,1,"IV14","11",2018-12-09 20:12:00
"12/9/18 20:15",20,16,0,"IV14","11",2018-12-09 20:15:00
"12/9/18 20:18",20,25,0,"IV14","11",2018-12-09 20:18:00
"12/9/18 20:21",20,25,0,"IV14","11",2018-12-09 20:21:00
"12/9/18 20:24",20,50,2,"IV14","11",2018-12-09 20:24:00
"12/9/18 20:27",20,16,0,"IV14","11",2018-12-09 20:27:00
"12/9/18 20:30",20,16,0,"IV14","11",2018-12-09 20:30:00
"12/9/18 20:33",20,52,2,"IV14","11",2018-12-09 20:33:00
"12/9/18 20:36",9,25,2,"IV14","11",2018-12-09 20:36:00
"12/9/18 20:39",9,50,0,"IV14","11",2018-12-09 20:39:00
"12/9/18 20:42",9,25,0,"IV14","11",2018-12-09 20:42:00
"12/9/18 20:45",9,25,2,"IV14","11",2018-12-09 20:45:00
"12/9/18 20:48",9,48,1,"IV14","11",2018-12-09 20:48:00
"12/9/18 20:51",14,25,0,"IV14","11",2018-12-09 20:51:00
"12/9/18 20:54",20,48,0,"IV14","11",2018-12-09 20:54:00
"12/9/18 20:57",20,1,3,"IV14","11",2018-12-09 20:57:00
"12/9/18 21:00",20,25,0,"IV14","11",2018-12-09 21:00:00
"12/9/18 21:03",20,25,0,"IV14","11",2018-12-09 21:03:00
"12/9/18 21:06",12,48,0,"IV14","11",2018-12-09 21:06:00
"12/9/18 21:09",9,50,0,"IV14","11",2018-12-09 21:09:00
"12/9/18 21:15",9,1,3,"IV14","11",2018-12-09 21:15:00
"12/9/18 21:18",9,25,1,"IV14","11",2018-12-09 21:18:00
"12/9/18 21:21",9,24,1,"IV14","11",2018-12-09 21:21:00
"12/9/18 21:24",9,55,2,"IV14","11",2018-12-09 21:24:00
"12/9/18 21:27",9,50,1,"IV14","11",2018-12-09 21:27:00
"12/9/18 21:30",14,52,2,"IV14","11",2018-12-09 21:30:00
"12/9/18 21:33",20,50,0,"IV14","11",2018-12-09 21:33:00
"12/9/18 21:36",20,25,0,"IV14","11",2018-12-09 21:36:00
"12/9/18 21:39",9,25,0,"IV14","11",2018-12-09 21:39:00
"12/9/18 21:42",9,25,0,"IV14","11",2018-12-09 21:42:00
"12/9/18 21:45",9,53,0,"IV14","11",2018-12-09 21:45:00
"12/9/18 21:51",9,51,2,"IV14","11",2018-12-09 21:51:00
"12/9/18 21:54",9,51,1,"IV14","11",2018-12-09 21:54:00
"12/9/18 21:57",9,51,0,"IV14","11",2018-12-09 21:57:00
"12/9/18 22:00",14,24,0,"IV14","11",2018-12-09 22:00:00
"12/9/18 22:03",20,24,0,"IV14","11",2018-12-09 22:03:00
"12/9/18 22:06",20,48,0,"IV14","11",2018-12-09 22:06:00
"12/9/18 22:09",20,52,2,"IV14","11",2018-12-09 22:09:00
"12/9/18 22:12",12,25,2,"IV14","11",2018-12-09 22:12:00
"12/9/18 22:15",9,50,2,"IV14","11",2018-12-09 22:15:00
"12/9/18 22:18",9,51,0,"IV14","11",2018-12-09 22:18:00
"12/9/18 22:21",9,47,0,"IV14","11",2018-12-09 22:21:00
"12/9/18 22:24",9,52,0,"IV14","11",2018-12-09 22:24:00
"12/9/18 22:27",9,23,0,"IV14","11",2018-12-09 22:27:00
"12/9/18 22:30",9,48,0,"IV14","11",2018-12-09 22:30:00
"12/9/18 22:33",9,48,0,"IV14","11",2018-12-09 22:33:00
"12/9/18 22:36",9,48,0,"IV14","11",2018-12-09 22:36:00
"12/9/18 22:39",12,48,0,"IV14","11",2018-12-09 22:39:00
"12/9/18 22:42",18,51,0,"IV14","11",2018-12-09 22:42:00
"12/9/18 22:45",9,24,0,"IV14","11",2018-12-09 22:45:00
"12/9/18 22:48",9,51,0,"IV14","11",2018-12-09 22:48:00
"12/9/18 22:51",9,16,1,"IV14","11",2018-12-09 22:51:00
"12/9/18 22:54",9,49,0,"IV14","11",2018-12-09 22:54:00
"12/9/18 22:57",9,49,0,"IV14","11",2018-12-09 22:57:00
"12/9/18 23:00",9,16,0,"IV14","11",2018-12-09 23:00:00
"12/9/18 23:03",9,49,0,"IV14","11",2018-12-09 23:03:00
"12/9/18 23:06",9,51,0,"IV14","11",2018-12-09 23:06:00
"12/9/18 23:09",9,48,0,"IV14","11",2018-12-09 23:09:00
"12/9/18 23:12",9,48,0,"IV14","11",2018-12-09 23:12:00
"12/9/18 23:15",14,46,1,"IV14","11",2018-12-09 23:15:00
"12/9/18 23:18",9,48,0,"IV14","11",2018-12-09 23:18:00
"12/9/18 23:21",9,50,0,"IV14","11",2018-12-09 23:21:00
"12/9/18 23:27",9,51,2,"IV14","11",2018-12-09 23:27:00
"12/9/18 23:30",9,54,2,"IV14","11",2018-12-09 23:30:00
"12/9/18 23:33",9,49,1,"IV14","11",2018-12-09 23:33:00
"12/9/18 23:36",9,24,0,"IV14","11",2018-12-09 23:36:00
"12/9/18 23:39",9,50,2,"IV14","11",2018-12-09 23:39:00
"12/9/18 23:42",9,48,0,"IV14","11",2018-12-09 23:42:00
"12/9/18 23:45",9,49,0,"IV14","11",2018-12-09 23:45:00
"12/9/18 23:48",9,50,0,"IV14","11",2018-12-09 23:48:00
"12/9/18 23:51",9,50,0,"IV14","11",2018-12-09 23:51:00
"12/9/18 23:54",9,49,0,"IV14","11",2018-12-09 23:54:00
"12/9/18 23:57",9,16,0,"IV14","11",2018-12-09 23:57:00
"12/10/18",9,16,1,"IV14","11",NA
"12/10/18 0:03",9,49,0,"IV14","11",2018-12-10 00:03:00
"12/10/18 0:06",9,24,0,"IV14","11",2018-12-10 00:06:00
"12/10/18 0:09",9,23,0,"IV14","11",2018-12-10 00:09:00
"12/10/18 0:12",9,46,0,"IV14","11",2018-12-10 00:12:00
"12/10/18 0:15",9,24,0,"IV14","11",2018-12-10 00:15:00
"12/10/18 0:18",9,51,0,"IV14","11",2018-12-10 00:18:00
"12/10/18 0:21",9,25,2,"IV14","11",2018-12-10 00:21:00
"12/10/18 0:24",9,1,3,"IV14","11",2018-12-10 00:24:00
"12/10/18 0:27",9,23,1,"IV14","11",2018-12-10 00:27:00
"12/10/18 0:30",9,1,3,"IV14","11",2018-12-10 00:30:00
"12/10/18 0:33",9,51,0,"IV14","11",2018-12-10 00:33:00
"12/10/18 0:36",9,1,3,"IV14","11",2018-12-10 00:36:00
"12/10/18 0:39",9,1,3,"IV14","11",2018-12-10 00:39:00
"12/10/18 0:42",9,51,2,"IV14","11",2018-12-10 00:42:00
"12/10/18 0:45",9,51,0,"IV14","11",2018-12-10 00:45:00
"12/10/18 0:48",9,51,2,"IV14","11",2018-12-10 00:48:00
"12/10/18 0:51",9,50,0,"IV14","11",2018-12-10 00:51:00
"12/10/18 0:54",9,50,0,"IV14","11",2018-12-10 00:54:00
"12/10/18 0:57",9,16,2,"IV14","11",2018-12-10 00:57:00
"12/10/18 1:00",9,54,1,"IV14","11",2018-12-10 01:00:00
"12/10/18 1:03",9,51,0,"IV14","11",2018-12-10 01:03:00
"12/10/18 1:06",9,48,0,"IV14","11",2018-12-10 01:06:00
"12/10/18 1:09",9,16,0,"IV14","11",2018-12-10 01:09:00
"12/10/18 1:12",9,51,2,"IV14","11",2018-12-10 01:12:00
"12/10/18 1:15",9,48,0,"IV14","11",2018-12-10 01:15:00
"12/10/18 1:18",9,46,1,"IV14","11",2018-12-10 01:18:00
"12/10/18 1:21",9,49,0,"IV14","11",2018-12-10 01:21:00
"12/10/18 1:27",9,63,0,"IV14","11",2018-12-10 01:27:00
"12/10/18 1:30",9,52,0,"IV14","11",2018-12-10 01:30:00
"12/10/18 1:33",9,26,0,"IV14","11",2018-12-10 01:33:00
"12/10/18 1:36",9,24,1,"IV14","11",2018-12-10 01:36:00
"12/10/18 1:39",9,16,0,"IV14","11",2018-12-10 01:39:00
"12/10/18 1:42",9,50,1,"IV14","11",2018-12-10 01:42:00
"12/10/18 1:45",9,50,2,"IV14","11",2018-12-10 01:45:00
"12/10/18 1:48",9,49,2,"IV14","11",2018-12-10 01:48:00
"12/10/18 1:51",9,53,1,"IV14","11",2018-12-10 01:51:00
"12/10/18 1:54",9,50,0,"IV14","11",2018-12-10 01:54:00
"12/10/18 1:57",9,45,1,"IV14","11",2018-12-10 01:57:00
"12/10/18 2:00",12,51,2,"IV14","11",2018-12-10 02:00:00
"12/10/18 2:03",9,50,0,"IV14","11",2018-12-10 02:03:00
"12/10/18 2:06",9,50,0,"IV14","11",2018-12-10 02:06:00
"12/10/18 2:09",9,24,0,"IV14","11",2018-12-10 02:09:00
"12/10/18 2:12",9,49,0,"IV14","11",2018-12-10 02:12:00
"12/10/18 2:15",9,52,0,"IV14","11",2018-12-10 02:15:00
"12/10/18 2:18",9,16,0,"IV14","11",2018-12-10 02:18:00
"12/10/18 2:21",9,1,3,"IV14","11",2018-12-10 02:21:00
"12/10/18 2:27",9,1,3,"IV14","11",2018-12-10 02:27:00
"12/10/18 2:30",9,51,0,"IV14","11",2018-12-10 02:30:00
"12/10/18 2:33",14,1,3,"IV14","11",2018-12-10 02:33:00
"12/10/18 2:36",9,53,3,"IV14","11",2018-12-10 02:36:00
"12/10/18 2:39",9,51,1,"IV14","11",2018-12-10 02:39:00
"12/10/18 2:42",9,50,0,"IV14","11",2018-12-10 02:42:00
"12/10/18 2:45",9,48,0,"IV14","11",2018-12-10 02:45:00
"12/10/18 2:48",9,24,1,"IV14","11",2018-12-10 02:48:00
"12/10/18 2:51",9,12,0,"IV14","11",2018-12-10 02:51:00
"12/10/18 2:54",9,24,0,"IV14","11",2018-12-10 02:54:00
"12/10/18 2:57",9,13,0,"IV14","11",2018-12-10 02:57:00
"12/10/18 3:00",9,12,0,"IV14","11",2018-12-10 03:00:00
"12/10/18 3:03",12,51,0,"IV14","11",2018-12-10 03:03:00
"12/10/18 3:06",18,50,1,"IV14","11",2018-12-10 03:06:00
"12/10/18 3:09",9,49,0,"IV14","11",2018-12-10 03:09:00
"12/10/18 3:12",9,24,0,"IV14","11",2018-12-10 03:12:00
"12/10/18 3:18",9,50,0,"IV14","11",2018-12-10 03:18:00
"12/10/18 3:21",9,52,0,"IV14","11",2018-12-10 03:21:00
"12/10/18 3:24",9,24,0,"IV14","11",2018-12-10 03:24:00
"12/10/18 3:27",9,48,0,"IV14","11",2018-12-10 03:27:00
"12/10/18 3:30",9,24,1,"IV14","11",2018-12-10 03:30:00
"12/10/18 3:33",14,50,0,"IV14","11",2018-12-10 03:33:00
"12/10/18 3:36",18,49,0,"IV14","11",2018-12-10 03:36:00
"12/10/18 3:39",20,50,1,"IV14","11",2018-12-10 03:39:00
"12/10/18 3:42",9,49,0,"IV14","11",2018-12-10 03:42:00
"12/10/18 3:45",9,23,3,"IV14","11",2018-12-10 03:45:00
"12/10/18 3:48",9,47,0,"IV14","11",2018-12-10 03:48:00
"12/10/18 3:51",9,49,0,"IV14","11",2018-12-10 03:51:00
"12/10/18 3:54",9,49,0,"IV14","11",2018-12-10 03:54:00
"12/10/18 3:57",9,48,0,"IV14","11",2018-12-10 03:57:00
"12/10/18 4:00",9,16,0,"IV14","11",2018-12-10 04:00:00
"12/10/18 4:03",12,47,0,"IV14","11",2018-12-10 04:03:00
"12/10/18 4:06",18,49,3,"IV14","11",2018-12-10 04:06:00
"12/10/18 4:09",20,24,0,"IV14","11",2018-12-10 04:09:00
"12/10/18 4:12",20,23,1,"IV14","11",2018-12-10 04:12:00
"12/10/18 4:18",9,24,1,"IV14","11",2018-12-10 04:18:00
"12/10/18 4:33",9,1,3,"IV14","11",2018-12-10 04:33:00
"12/10/18 4:39",12,1,3,"IV14","11",2018-12-10 04:39:00
"12/10/18 4:42",20,50,0,"IV14","11",2018-12-10 04:42:00
"12/10/18 4:45",20,52,1,"IV14","11",2018-12-10 04:45:00
"12/10/18 4:51",9,49,1,"IV14","11",2018-12-10 04:51:00
"12/10/18 5:03",9,1,3,"IV14","11",2018-12-10 05:03:00
"12/10/18 5:06",9,1,3,"IV14","11",2018-12-10 05:06:00
"12/10/18 5:09",9,53,0,"IV14","11",2018-12-10 05:09:00
"12/10/18 5:12",9,50,1,"IV14","11",2018-12-10 05:12:00
"12/10/18 5:15",14,50,1,"IV14","11",2018-12-10 05:15:00
"12/10/18 5:18",18,50,0,"IV14","11",2018-12-10 05:18:00
"12/10/18 5:21",9,48,0,"IV14","11",2018-12-10 05:21:00
"12/10/18 5:24",9,49,0,"IV14","11",2018-12-10 05:24:00
"12/10/18 5:27",9,47,0,"IV14","11",2018-12-10 05:27:00
"12/10/18 5:30",9,1,3,"IV14","11",2018-12-10 05:30:00
"12/10/18 5:33",9,24,2,"IV14","11",2018-12-10 05:33:00
"12/10/18 5:36",9,45,1,"IV14","11",2018-12-10 05:36:00
"12/10/18 5:39",9,48,0,"IV14","11",2018-12-10 05:39:00
"12/10/18 5:42",9,49,0,"IV14","11",2018-12-10 05:42:00
"12/10/18 5:45",9,24,2,"IV14","11",2018-12-10 05:45:00
"12/10/18 5:48",9,48,0,"IV14","11",2018-12-10 05:48:00
"12/10/18 5:51",9,50,0,"IV14","11",2018-12-10 05:51:00
"12/10/18 5:54",9,48,0,"IV14","11",2018-12-10 05:54:00
"12/10/18 5:57",9,47,0,"IV14","11",2018-12-10 05:57:00
"12/10/18 6:03",9,1,3,"IV14","11",2018-12-10 06:03:00
"12/10/18 6:09",9,1,3,"IV14","11",2018-12-10 06:09:00
"12/10/18 6:15",9,1,3,"IV14","11",2018-12-10 06:15:00
"12/10/18 6:18",9,44,2,"IV14","11",2018-12-10 06:18:00
"12/10/18 6:21",9,51,0,"IV14","11",2018-12-10 06:21:00
"12/10/18 6:27",9,53,1,"IV14","11",2018-12-10 06:27:00
"12/10/18 6:30",9,50,0,"IV14","11",2018-12-10 06:30:00
"12/10/18 6:33",9,49,0,"IV14","11",2018-12-10 06:33:00
"12/10/18 6:36",9,47,0,"IV14","11",2018-12-10 06:36:00
"12/10/18 6:39",9,50,0,"IV14","11",2018-12-10 06:39:00
"12/10/18 6:42",9,49,0,"IV14","11",2018-12-10 06:42:00
"12/10/18 6:45",9,45,0,"IV14","11",2018-12-10 06:45:00
"12/10/18 6:48",9,46,0,"IV14","11",2018-12-10 06:48:00
"12/10/18 6:51",9,23,2,"IV14","11",2018-12-10 06:51:00
"12/10/18 6:54",12,23,2,"IV14","11",2018-12-10 06:54:00
"12/10/18 6:57",18,46,0,"IV14","11",2018-12-10 06:57:00
"12/10/18 7:00",9,48,0,"IV14","11",2018-12-10 07:00:00
"12/10/18 7:03",9,46,0,"IV14","11",2018-12-10 07:03:00
"12/10/18 7:06",9,46,2,"IV14","11",2018-12-10 07:06:00
