X,Temp(C),X,Heart rate(bpm),X,QI
12/13/18 18:09,20.74,12/13/18 18:09,53,12/13/18 18:09,3
12/13/18 18:12,20.74,12/13/18 18:12,115,12/13/18 18:12,2
12/13/18 18:15,20.74,12/13/18 18:15,113,12/13/18 18:15,2
12/13/18 18:18,20.87,12/13/18 18:18,59,12/13/18 18:18,2
12/13/18 18:21,20.96,12/13/18 18:21,115,12/13/18 18:21,1
12/13/18 18:24,21.06,12/13/18 18:24,111,12/13/18 18:24,1
12/13/18 18:27,21.06,12/13/18 18:27,249,12/13/18 18:27,3
12/13/18 18:30,21.06,12/13/18 18:30,60,12/13/18 18:30,3
12/13/18 18:33,21.06,12/13/18 18:33,113,12/13/18 18:33,0
12/13/18 18:36,21.01,12/13/18 18:36,107,12/13/18 18:36,3
12/13/18 18:39,20.96,12/13/18 18:39,115,12/13/18 18:39,2
12/13/18 18:42,20.93,12/13/18 18:42,113,12/13/18 18:42,0
12/13/18 18:45,20.85,12/13/18 18:45,54,12/13/18 18:45,1
12/13/18 18:48,20.85,12/13/18 18:48,100,12/13/18 18:48,1
12/13/18 18:51,20.85,12/13/18 18:51,111,12/13/18 18:51,3
12/13/18 18:54,20.85,12/13/18 18:54,89,12/13/18 18:54,2
12/13/18 18:57,20.85,12/13/18 18:57,101,12/13/18 18:57,0
12/13/18 19:00,20.85,12/13/18 19:00,109,12/13/18 19:00,1
12/13/18 19:03,20.74,12/13/18 19:03,69,12/13/18 19:03,1
12/13/18 19:06,20.74,12/13/18 19:06,56,12/13/18 19:06,1
12/13/18 19:09,20.74,12/13/18 19:09,105,12/13/18 19:09,3
12/13/18 19:12,20.74,12/13/18 19:12,103,12/13/18 19:12,0
12/13/18 19:15,20.74,12/13/18 19:15,105,12/13/18 19:15,0
12/13/18 19:18,20.74,12/13/18 19:18,54,12/13/18 19:18,2
12/13/18 19:21,20.74,12/13/18 19:21,111,12/13/18 19:21,0
12/13/18 19:24,20.63,12/13/18 19:24,113,12/13/18 19:24,1
12/13/18 19:27,20.63,12/13/18 19:27,111,12/13/18 19:27,0
12/13/18 19:30,20.63,12/13/18 19:30,107,12/13/18 19:30,0
12/13/18 19:33,20.63,12/13/18 19:33,111,12/13/18 19:33,0
12/13/18 19:36,20.63,12/13/18 19:36,105,12/13/18 19:36,0
12/13/18 19:39,20.63,12/13/18 19:39,103,12/13/18 19:39,0
12/13/18 19:42,20.58,12/13/18 19:42,54,12/13/18 19:42,2
12/13/18 19:45,20.52,12/13/18 19:45,109,12/13/18 19:45,3
12/13/18 19:48,20.52,12/13/18 19:48,109,12/13/18 19:48,0
12/13/18 19:51,20.52,12/13/18 19:51,107,12/13/18 19:51,0
12/13/18 19:54,20.52,12/13/18 19:54,111,12/13/18 19:54,2
12/13/18 19:57,20.52,12/13/18 19:57,111,12/13/18 19:57,2
12/13/18 20:00,20.52,12/13/18 20:00,101,12/13/18 20:00,0
12/13/18 20:03,20.52,12/13/18 20:03,105,12/13/18 20:03,2
12/13/18 20:06,20.52,12/13/18 20:06,107,12/13/18 20:06,0
12/13/18 20:09,20.52,12/13/18 20:09,109,12/13/18 20:09,0
12/13/18 20:12,20.55,12/13/18 20:12,53,12/13/18 20:12,3
12/13/18 20:15,20.6,12/13/18 20:15,109,12/13/18 20:15,0
12/13/18 20:18,20.63,12/13/18 20:18,55,12/13/18 20:18,1
12/13/18 20:21,20.63,12/13/18 20:21,107,12/13/18 20:21,0
12/13/18 20:24,20.63,12/13/18 20:24,103,12/13/18 20:24,1
12/13/18 20:27,20.63,12/13/18 20:27,109,12/13/18 20:27,0
12/13/18 20:30,20.63,12/13/18 20:30,103,12/13/18 20:30,0
12/13/18 20:33,20.63,12/13/18 20:33,103,12/13/18 20:33,0
12/13/18 20:36,20.63,12/13/18 20:36,103,12/13/18 20:36,0
12/13/18 20:39,20.63,12/13/18 20:39,107,12/13/18 20:39,2
12/13/18 20:42,20.63,12/13/18 20:42,98,12/13/18 20:42,1
