X,Temp(C),X,Heart rate(bpm),X,QI
6/12/19 4:11,16.56,6/12/19 4:11,96,6/12/19 4:11,0
6/12/19 4:14,16.53,6/12/19 4:14,101,6/12/19 4:14,0
6/12/19 4:17,16.59,6/12/19 4:17,100,6/12/19 4:17,1
6/12/19 4:20,16.62,6/12/19 4:20,101,6/12/19 4:20,0
6/12/19 4:23,16.62,6/12/19 4:23,101,6/12/19 4:23,0
6/12/19 4:26,16.62,6/12/19 4:26,100,6/12/19 4:26,0
6/12/19 4:29,16.62,6/12/19 4:29,96,6/12/19 4:29,0
6/12/19 4:32,16.62,6/12/19 4:32,93,6/12/19 4:32,0
6/12/19 4:35,16.5,6/12/19 4:35,100,6/12/19 4:35,2
6/12/19 4:38,16.5,6/12/19 4:38,100,6/12/19 4:38,0
6/12/19 4:41,16.5,6/12/19 4:41,98,6/12/19 4:41,0
6/12/19 4:44,16.53,6/12/19 4:44,100,6/12/19 4:44,0
6/12/19 4:47,16.62,6/12/19 4:47,101,6/12/19 4:47,0
6/12/19 4:50,16.62,6/12/19 4:50,98,6/12/19 4:50,0
6/12/19 4:53,16.62,6/12/19 4:53,96,6/12/19 4:53,0
6/12/19 4:56,16.5,6/12/19 4:56,92,6/12/19 4:56,0
6/12/19 4:59,16.5,6/12/19 4:59,93,6/12/19 4:59,0
6/12/19 5:02,16.5,6/12/19 5:02,90,6/12/19 5:02,0
6/12/19 5:05,16.5,6/12/19 5:05,95,6/12/19 5:05,0
6/12/19 5:08,16.5,6/12/19 5:08,96,6/12/19 5:08,2
6/12/19 5:11,16.5,6/12/19 5:11,95,6/12/19 5:11,0
6/12/19 5:14,16.53,6/12/19 5:14,90,6/12/19 5:14,1
6/12/19 5:17,16.5,6/12/19 5:17,96,6/12/19 5:17,0
6/12/19 5:20,16.5,6/12/19 5:20,96,6/12/19 5:20,0
6/12/19 5:23,16.5,6/12/19 5:23,98,6/12/19 5:23,0
6/12/19 5:26,16.5,6/12/19 5:26,98,6/12/19 5:26,0
6/12/19 5:29,16.5,6/12/19 5:29,100,6/12/19 5:29,0
6/12/19 5:32,16.5,6/12/19 5:32,96,6/12/19 5:32,0
6/12/19 5:35,16.5,6/12/19 5:35,98,6/12/19 5:35,2
6/12/19 5:38,16.5,6/12/19 5:38,93,6/12/19 5:38,0
6/12/19 5:41,16.5,6/12/19 5:41,96,6/12/19 5:41,0
6/12/19 5:44,16.5,6/12/19 5:44,98,6/12/19 5:44,0
6/12/19 5:47,16.5,6/12/19 5:47,98,6/12/19 5:47,0
6/12/19 5:50,16.5,6/12/19 5:50,96,6/12/19 5:50,0
6/12/19 5:53,16.5,6/12/19 5:53,96,6/12/19 5:53,0
6/12/19 5:56,16.5,6/12/19 5:56,93,6/12/19 5:56,0
6/12/19 5:59,16.5,6/12/19 5:59,95,6/12/19 5:59,0
6/12/19 6:02,16.5,6/12/19 6:02,98,6/12/19 6:02,0
6/12/19 6:05,16.5,6/12/19 6:05,96,6/12/19 6:05,0
6/12/19 6:08,16.5,6/12/19 6:08,90,6/12/19 6:08,0
6/12/19 6:11,16.5,6/12/19 6:11,90,6/12/19 6:11,0
6/12/19 6:14,16.5,6/12/19 6:14,92,6/12/19 6:14,0
6/12/19 6:17,16.5,6/12/19 6:17,84,6/12/19 6:17,3
6/12/19 6:20,16.5,6/12/19 6:20,93,6/12/19 6:20,0
6/12/19 6:23,16.5,6/12/19 6:23,80,6/12/19 6:23,2
6/12/19 6:26,16.5,6/12/19 6:26,93,6/12/19 6:26,0
6/12/19 6:29,16.5,6/12/19 6:29,89,6/12/19 6:29,0
6/12/19 6:32,16.5,6/12/19 6:32,90,6/12/19 6:32,0
6/12/19 6:35,16.5,6/12/19 6:35,93,6/12/19 6:35,0
6/12/19 6:38,16.5,6/12/19 6:38,93,6/12/19 6:38,0
6/12/19 6:41,16.5,6/12/19 6:41,93,6/12/19 6:41,0
6/12/19 6:44,16.5,6/12/19 6:44,95,6/12/19 6:44,0
6/12/19 6:47,16.5,6/12/19 6:47,93,6/12/19 6:47,0
6/12/19 6:50,16.5,6/12/19 6:50,92,6/12/19 6:50,0
6/12/19 6:53,16.5,6/12/19 6:53,90,6/12/19 6:53,0
6/12/19 6:56,16.5,6/12/19 6:56,96,6/12/19 6:56,2
6/12/19 6:59,16.5,6/12/19 6:59,89,6/12/19 6:59,2
6/12/19 7:02,16.5,6/12/19 7:02,92,6/12/19 7:02,0
6/12/19 7:05,16.5,6/12/19 7:05,90,6/12/19 7:05,0
6/12/19 7:08,16.5,6/12/19 7:08,86,6/12/19 7:08,0
6/12/19 7:11,16.5,6/12/19 7:11,85,6/12/19 7:11,0
6/12/19 7:14,16.5,6/12/19 7:14,85,6/12/19 7:14,0
6/12/19 7:17,16.5,6/12/19 7:17,86,6/12/19 7:17,0
6/12/19 7:20,16.5,6/12/19 7:20,86,6/12/19 7:20,0
6/12/19 7:23,16.5,6/12/19 7:23,85,6/12/19 7:23,0
6/12/19 7:26,16.5,6/12/19 7:26,88,6/12/19 7:26,0
6/12/19 7:29,16.5,6/12/19 7:29,85,6/12/19 7:29,0
6/12/19 7:32,16.5,6/12/19 7:32,86,6/12/19 7:32,0
6/12/19 7:35,16.5,6/12/19 7:35,88,6/12/19 7:35,0
6/12/19 7:38,16.5,6/12/19 7:38,89,6/12/19 7:38,0
6/12/19 7:41,16.5,6/12/19 7:41,90,6/12/19 7:41,0
6/12/19 7:44,16.5,6/12/19 7:44,93,6/12/19 7:44,0
6/12/19 7:47,16.5,6/12/19 7:47,96,6/12/19 7:47,1
6/12/19 7:50,16.5,6/12/19 7:50,95,6/12/19 7:50,0
6/12/19 7:53,16.5,6/12/19 7:53,92,6/12/19 7:53,0
6/12/19 7:56,16.5,6/12/19 7:56,96,6/12/19 7:56,0
6/12/19 7:59,16.5,6/12/19 7:59,95,6/12/19 7:59,0
6/12/19 8:02,16.5,6/12/19 8:02,96,6/12/19 8:02,0
6/12/19 8:05,16.5,6/12/19 8:05,100,6/12/19 8:05,0
6/12/19 8:08,16.5,6/12/19 8:08,95,6/12/19 8:08,0
6/12/19 8:11,16.5,6/12/19 8:11,96,6/12/19 8:11,0
6/12/19 8:14,16.5,6/12/19 8:14,90,6/12/19 8:14,0
6/12/19 8:17,16.59,6/12/19 8:17,92,6/12/19 8:17,0
6/12/19 8:20,16.62,6/12/19 8:20,93,6/12/19 8:20,0
6/12/19 8:23,16.5,6/12/19 8:23,95,6/12/19 8:23,0
6/12/19 8:26,16.5,6/12/19 8:26,92,6/12/19 8:26,0
6/12/19 8:29,16.5,6/12/19 8:29,89,6/12/19 8:29,0
6/12/19 8:32,16.53,6/12/19 8:32,92,6/12/19 8:32,0
6/12/19 8:35,16.62,6/12/19 8:35,93,6/12/19 8:35,0
6/12/19 8:38,16.62,6/12/19 8:38,93,6/12/19 8:38,0
6/12/19 8:41,16.62,6/12/19 8:41,89,6/12/19 8:41,0
6/12/19 8:44,16.62,6/12/19 8:44,88,6/12/19 8:44,0
6/12/19 8:47,16.56,6/12/19 8:47,95,6/12/19 8:47,0
6/12/19 8:50,16.56,6/12/19 8:50,95,6/12/19 8:50,0
6/12/19 8:53,16.62,6/12/19 8:53,90,6/12/19 8:53,0
6/12/19 8:56,16.62,6/12/19 8:56,86,6/12/19 8:56,0
6/12/19 8:59,16.62,6/12/19 8:59,92,6/12/19 8:59,0
6/12/19 9:02,16.62,6/12/19 9:02,88,6/12/19 9:02,0
6/12/19 9:05,16.62,6/12/19 9:05,89,6/12/19 9:05,0
6/12/19 9:08,16.62,6/12/19 9:08,85,6/12/19 9:08,0
6/12/19 9:11,16.62,6/12/19 9:11,88,6/12/19 9:11,0
6/12/19 9:14,16.62,6/12/19 9:14,84,6/12/19 9:14,0
6/12/19 9:17,16.62,6/12/19 9:17,84,6/12/19 9:17,0
6/12/19 9:20,16.62,6/12/19 9:20,85,6/12/19 9:20,0
6/12/19 9:23,16.62,6/12/19 9:23,85,6/12/19 9:23,0
6/12/19 9:26,16.62,6/12/19 9:26,41,6/12/19 9:26,2
6/12/19 9:29,16.62,6/12/19 9:29,84,6/12/19 9:29,0
6/12/19 9:32,16.62,6/12/19 9:32,86,6/12/19 9:32,0
6/12/19 9:35,16.62,6/12/19 9:35,88,6/12/19 9:35,0
6/12/19 9:38,16.62,6/12/19 9:38,88,6/12/19 9:38,0
6/12/19 9:41,16.62,6/12/19 9:41,85,6/12/19 9:41,0
6/12/19 9:44,16.62,6/12/19 9:44,83,6/12/19 9:44,0
6/12/19 9:47,16.62,6/12/19 9:47,88,6/12/19 9:47,0
6/12/19 9:50,16.62,6/12/19 9:50,89,6/12/19 9:50,0
6/12/19 9:53,16.62,6/12/19 9:53,92,6/12/19 9:53,0
6/12/19 9:56,16.62,6/12/19 9:56,86,6/12/19 9:56,0
6/12/19 9:59,16.62,6/12/19 9:59,84,6/12/19 9:59,2
6/12/19 10:02,16.62,6/12/19 10:02,89,6/12/19 10:02,0
6/12/19 10:05,16.62,6/12/19 10:05,88,6/12/19 10:05,0
6/12/19 10:08,16.7,6/12/19 10:08,92,6/12/19 10:08,0
