X,Temp(C),X,Heart rate(bpm),X,QI
12/8/18 13:00,10.89,12/8/18 13:00,48,12/8/18 13:00,0
12/8/18 13:03,10.89,12/8/18 13:03,49,12/8/18 13:03,0
12/8/18 13:06,10.89,12/8/18 13:06,48,12/8/18 13:06,0
12/8/18 13:09,10.89,12/8/18 13:09,49,12/8/18 13:09,0
12/8/18 13:12,10.89,12/8/18 13:12,50,12/8/18 13:12,0
12/8/18 13:15,10.89,12/8/18 13:15,50,12/8/18 13:15,0
12/8/18 13:18,10.89,12/8/18 13:18,51,12/8/18 13:18,1
12/8/18 13:21,10.89,12/8/18 13:21,50,12/8/18 13:21,0
12/8/18 13:24,10.89,12/8/18 13:24,50,12/8/18 13:24,0
12/8/18 13:27,10.89,12/8/18 13:27,51,12/8/18 13:27,0
12/8/18 13:30,10.89,12/8/18 13:30,50,12/8/18 13:30,0
12/8/18 13:33,10.89,12/8/18 13:33,48,12/8/18 13:33,0
12/8/18 13:36,10.89,12/8/18 13:36,47,12/8/18 13:36,0
12/8/18 13:39,10.89,12/8/18 13:39,46,12/8/18 13:39,0
12/8/18 13:42,10.89,12/8/18 13:42,49,12/8/18 13:42,2
12/8/18 13:45,10.89,12/8/18 13:45,47,12/8/18 13:45,0
12/8/18 13:48,10.89,12/8/18 13:48,45,12/8/18 13:48,0
12/8/18 13:51,10.89,12/8/18 13:51,45,12/8/18 13:51,0
12/8/18 13:54,10.89,12/8/18 13:54,45,12/8/18 13:54,0
12/8/18 13:57,10.89,12/8/18 13:57,44,12/8/18 13:57,0
12/8/18 14:00,10.89,12/8/18 14:00,42,12/8/18 14:00,0
12/8/18 14:03,10.89,12/8/18 14:03,43,12/8/18 14:03,0
12/8/18 14:06,10.89,12/8/18 14:06,45,12/8/18 14:06,0
12/8/18 14:09,10.89,12/8/18 14:09,45,12/8/18 14:09,0
12/8/18 14:12,10.89,12/8/18 14:12,43,12/8/18 14:12,0
12/8/18 14:15,10.89,12/8/18 14:15,44,12/8/18 14:15,0
12/8/18 14:18,10.89,12/8/18 14:18,43,12/8/18 14:18,0
12/8/18 14:21,10.89,12/8/18 14:21,43,12/8/18 14:21,0
12/8/18 14:24,10.89,12/8/18 14:24,44,12/8/18 14:24,3
12/8/18 14:27,10.89,12/8/18 14:27,44,12/8/18 14:27,0
12/8/18 14:30,10.89,12/8/18 14:30,42,12/8/18 14:30,0
12/8/18 14:33,10.89,12/8/18 14:33,42,12/8/18 14:33,0
12/8/18 14:36,10.89,12/8/18 14:36,45,12/8/18 14:36,0
12/8/18 14:39,10.89,12/8/18 14:39,43,12/8/18 14:39,0
12/8/18 14:42,10.8,12/8/18 14:42,41,12/8/18 14:42,0
12/8/18 14:45,10.77,12/8/18 14:45,43,12/8/18 14:45,0
12/8/18 14:48,10.77,12/8/18 14:48,41,12/8/18 14:48,0
12/8/18 14:51,10.77,12/8/18 14:51,42,12/8/18 14:51,0
12/8/18 14:54,10.77,12/8/18 14:54,43,12/8/18 14:54,0
12/8/18 14:57,10.83,12/8/18 14:57,43,12/8/18 14:57,0
12/8/18 15:00,10.89,12/8/18 15:00,41,12/8/18 15:00,0
12/8/18 15:03,10.89,12/8/18 15:03,41,12/8/18 15:03,0
12/8/18 15:06,10.89,12/8/18 15:06,41,12/8/18 15:06,0
12/8/18 15:09,10.89,12/8/18 15:09,44,12/8/18 15:09,0
12/8/18 15:12,10.83,12/8/18 15:12,45,12/8/18 15:12,0
12/8/18 15:15,10.77,12/8/18 15:15,44,12/8/18 15:15,0
12/8/18 15:18,10.77,12/8/18 15:18,42,12/8/18 15:18,0
12/8/18 15:21,10.77,12/8/18 15:21,43,12/8/18 15:21,0
12/8/18 15:24,10.77,12/8/18 15:24,41,12/8/18 15:24,0
12/8/18 15:27,10.77,12/8/18 15:27,41,12/8/18 15:27,0
12/8/18 15:30,10.77,12/8/18 15:30,40,12/8/18 15:30,0
12/8/18 15:33,10.77,12/8/18 15:33,41,12/8/18 15:33,0
12/8/18 15:36,10.77,12/8/18 15:36,41,12/8/18 15:36,0
12/8/18 15:39,10.77,12/8/18 15:39,42,12/8/18 15:39,0
12/8/18 15:42,10.77,12/8/18 15:42,84,12/8/18 15:42,2
12/8/18 15:45,10.77,12/8/18 15:45,80,12/8/18 15:45,2
12/8/18 15:48,10.77,12/8/18 15:48,44,12/8/18 15:48,0
12/8/18 15:51,10.77,12/8/18 15:51,43,12/8/18 15:51,0
12/8/18 15:54,10.77,12/8/18 15:54,41,12/8/18 15:54,0
12/8/18 15:57,10.77,12/8/18 15:57,41,12/8/18 15:57,0
12/8/18 16:00,10.77,12/8/18 16:00,41,12/8/18 16:00,0
12/8/18 16:03,10.77,12/8/18 16:03,43,12/8/18 16:03,0
12/8/18 16:06,10.77,12/8/18 16:06,43,12/8/18 16:06,0
12/8/18 16:09,10.77,12/8/18 16:09,45,12/8/18 16:09,0
12/8/18 16:12,10.77,12/8/18 16:12,45,12/8/18 16:12,0
12/8/18 16:15,10.77,12/8/18 16:15,45,12/8/18 16:15,0
12/8/18 16:18,10.77,12/8/18 16:18,42,12/8/18 16:18,2
12/8/18 16:21,10.77,12/8/18 16:21,43,12/8/18 16:21,0
12/8/18 16:24,10.7,12/8/18 16:24,42,12/8/18 16:24,0
12/8/18 16:27,10.67,12/8/18 16:27,43,12/8/18 16:27,0
12/8/18 16:30,10.7,12/8/18 16:30,43,12/8/18 16:30,0
12/8/18 16:33,10.77,12/8/18 16:33,42,12/8/18 16:33,0
12/8/18 16:36,10.77,12/8/18 16:36,43,12/8/18 16:36,0
12/8/18 16:39,10.77,12/8/18 16:39,42,12/8/18 16:39,0
12/8/18 16:42,10.77,12/8/18 16:42,42,12/8/18 16:42,0
12/8/18 16:45,10.77,12/8/18 16:45,41,12/8/18 16:45,0
12/8/18 16:48,10.77,12/8/18 16:48,42,12/8/18 16:48,0
12/8/18 16:51,10.77,12/8/18 16:51,43,12/8/18 16:51,0
12/8/18 16:54,10.64,12/8/18 16:54,43,12/8/18 16:54,0
12/8/18 16:57,10.64,12/8/18 16:57,41,12/8/18 16:57,0
12/8/18 17:00,10.64,12/8/18 17:00,41,12/8/18 17:00,0
12/8/18 17:03,10.64,12/8/18 17:03,42,12/8/18 17:03,0
12/8/18 17:06,10.64,12/8/18 17:06,40,12/8/18 17:06,0
12/8/18 17:09,10.64,12/8/18 17:09,40,12/8/18 17:09,0
12/8/18 17:12,10.67,12/8/18 17:12,40,12/8/18 17:12,0
12/8/18 17:15,10.73,12/8/18 17:15,40,12/8/18 17:15,0
12/8/18 17:18,10.77,12/8/18 17:18,41,12/8/18 17:18,0
12/8/18 17:21,10.77,12/8/18 17:21,46,12/8/18 17:21,0
12/8/18 17:24,10.64,12/8/18 17:24,43,12/8/18 17:24,0
12/8/18 17:27,10.64,12/8/18 17:27,42,12/8/18 17:27,0
12/8/18 17:30,10.64,12/8/18 17:30,41,12/8/18 17:30,0
12/8/18 17:33,10.64,12/8/18 17:33,41,12/8/18 17:33,0
12/8/18 17:36,10.64,12/8/18 17:36,41,12/8/18 17:36,0
12/8/18 17:39,10.64,12/8/18 17:39,222,12/8/18 17:39,3
12/8/18 17:42,10.64,12/8/18 17:42,200,12/8/18 17:42,2
12/8/18 17:45,10.64,12/8/18 17:45,111,12/8/18 17:45,1
12/8/18 17:48,10.64,12/8/18 17:48,42,12/8/18 17:48,0
12/8/18 17:51,10.64,12/8/18 17:51,46,12/8/18 17:51,1
12/8/18 17:54,10.64,12/8/18 17:54,48,12/8/18 17:54,0
12/8/18 17:57,10.64,12/8/18 17:57,50,12/8/18 17:57,0
12/8/18 18:00,10.64,12/8/18 18:00,75,12/8/18 18:00,2
12/8/18 18:03,10.55,12/8/18 18:03,50,12/8/18 18:03,1
