X,Temp(C),X,Heart rate(bpm),X,QI
12/8/18 15:45,10.86,12/8/18 15:45,64,12/8/18 15:45,3
12/8/18 15:48,10.73,12/8/18 15:48,120,12/8/18 15:48,1
12/8/18 15:51,10.73,12/8/18 15:51,117,12/8/18 15:51,1
12/8/18 15:54,10.73,12/8/18 15:54,76,12/8/18 15:54,3
12/8/18 15:57,10.73,12/8/18 15:57,19,12/8/18 15:57,2
12/8/18 16:00,10.73,12/8/18 16:00,18,12/8/18 16:00,0
12/8/18 16:03,10.73,12/8/18 16:03,56,12/8/18 16:03,0
12/8/18 16:06,10.73,12/8/18 16:06,58,12/8/18 16:06,0
12/8/18 16:09,10.76,12/8/18 16:09,57,12/8/18 16:09,0
12/8/18 16:12,10.79,12/8/18 16:12,58,12/8/18 16:12,0
12/8/18 16:15,10.82,12/8/18 16:15,57,12/8/18 16:15,0
12/8/18 16:18,10.73,12/8/18 16:18,58,12/8/18 16:18,0
12/8/18 16:21,10.73,12/8/18 16:21,57,12/8/18 16:21,0
12/8/18 16:24,10.73,12/8/18 16:24,58,12/8/18 16:24,0
12/8/18 16:27,10.73,12/8/18 16:27,56,12/8/18 16:27,0
12/8/18 16:30,10.73,12/8/18 16:30,55,12/8/18 16:30,2
12/8/18 16:33,10.73,12/8/18 16:33,98,12/8/18 16:33,2
12/8/18 16:36,10.73,12/8/18 16:36,157,12/8/18 16:36,2
12/8/18 16:39,10.73,12/8/18 16:39,133,12/8/18 16:39,2
12/8/18 16:42,10.73,12/8/18 16:42,162,12/8/18 16:42,2
12/8/18 16:45,10.73,12/8/18 16:45,176,12/8/18 16:45,3
12/8/18 16:48,10.73,12/8/18 16:48,59,12/8/18 16:48,0
12/8/18 16:51,10.73,12/8/18 16:51,206,12/8/18 16:51,3
12/8/18 16:54,10.73,12/8/18 16:54,150,12/8/18 16:54,2
12/8/18 16:57,10.73,12/8/18 16:57,150,12/8/18 16:57,3
12/8/18 17:00,10.73,12/8/18 17:00,98,12/8/18 17:00,2
12/8/18 17:03,10.73,12/8/18 17:03,272,12/8/18 17:03,3
12/8/18 17:06,10.73,12/8/18 17:06,136,12/8/18 17:06,2
12/8/18 17:09,10.73,12/8/18 17:09,181,12/8/18 17:09,2
12/8/18 17:12,10.73,12/8/18 17:12,74,12/8/18 17:12,2
12/8/18 17:15,10.73,12/8/18 17:15,171,12/8/18 17:15,3
12/8/18 17:18,10.73,12/8/18 17:18,117,12/8/18 17:18,3
12/8/18 17:21,10.73,12/8/18 17:21,62,12/8/18 17:21,2
12/8/18 17:24,10.73,12/8/18 17:24,57,12/8/18 17:24,1
12/8/18 17:27,10.64,12/8/18 17:27,43,12/8/18 17:27,2
12/8/18 17:30,10.61,12/8/18 17:30,81,12/8/18 17:30,2
12/8/18 17:33,10.61,12/8/18 17:33,166,12/8/18 17:33,1
12/8/18 17:36,10.61,12/8/18 17:36,105,12/8/18 17:36,2
12/8/18 17:39,10.64,12/8/18 17:39,107,12/8/18 17:39,1
12/8/18 17:42,10.7,12/8/18 17:42,230,12/8/18 17:42,3
12/8/18 17:45,10.73,12/8/18 17:45,206,12/8/18 17:45,3
12/8/18 17:48,10.73,12/8/18 17:48,162,12/8/18 17:48,2
12/8/18 17:51,10.73,12/8/18 17:51,139,12/8/18 17:51,3
12/8/18 17:54,10.73,12/8/18 17:54,85,12/8/18 17:54,2
12/8/18 17:57,10.61,12/8/18 17:57,115,12/8/18 17:57,3
12/8/18 18:00,10.61,12/8/18 18:00,57,12/8/18 18:00,2
12/8/18 18:03,10.61,12/8/18 18:03,240,12/8/18 18:03,3
12/8/18 18:06,10.61,12/8/18 18:06,124,12/8/18 18:06,2
12/8/18 18:09,10.61,12/8/18 18:09,90,12/8/18 18:09,3
12/8/18 18:12,10.61,12/8/18 18:12,103,12/8/18 18:12,0
12/8/18 18:15,10.61,12/8/18 18:15,214,12/8/18 18:15,3
12/8/18 18:18,10.61,12/8/18 18:18,133,12/8/18 18:18,3
12/8/18 18:21,10.61,12/8/18 18:21,193,12/8/18 18:21,2
12/8/18 18:24,10.61,12/8/18 18:24,206,12/8/18 18:24,3
12/8/18 18:27,10.61,12/8/18 18:27,162,12/8/18 18:27,2
12/8/18 18:30,10.61,12/8/18 18:30,115,12/8/18 18:30,2
12/8/18 18:33,10.61,12/8/18 18:33,136,12/8/18 18:33,2
12/8/18 18:36,10.61,12/8/18 18:36,85,12/8/18 18:36,1
12/8/18 18:39,10.61,12/8/18 18:39,120,12/8/18 18:39,2
12/8/18 18:42,10.61,12/8/18 18:42,230,12/8/18 18:42,3
12/8/18 18:45,10.61,12/8/18 18:45,75,12/8/18 18:45,1
12/8/18 18:48,10.61,12/8/18 18:48,98,12/8/18 18:48,2
12/8/18 18:51,10.61,12/8/18 18:51,166,12/8/18 18:51,2
12/8/18 18:54,10.61,12/8/18 18:54,103,12/8/18 18:54,2
12/8/18 18:57,10.61,12/8/18 18:57,61,12/8/18 18:57,1
12/8/18 19:00,10.61,12/8/18 19:00,117,12/8/18 19:00,1
12/8/18 19:03,10.61,12/8/18 19:03,60,12/8/18 19:03,3
12/8/18 19:06,10.61,12/8/18 19:06,60,12/8/18 19:06,1
12/8/18 19:09,10.48,12/8/18 19:09,333,12/8/18 19:09,3
12/8/18 19:12,10.51,12/8/18 19:12,200,12/8/18 19:12,2
12/8/18 19:15,10.58,12/8/18 19:15,315,12/8/18 19:15,3
12/8/18 19:18,10.61,12/8/18 19:18,59,12/8/18 19:18,2
12/8/18 19:21,10.61,12/8/18 19:21,58,12/8/18 19:21,1
12/8/18 19:24,10.61,12/8/18 19:24,60,12/8/18 19:24,0
12/8/18 19:27,10.61,12/8/18 19:27,153,12/8/18 19:27,2
12/8/18 19:30,10.61,12/8/18 19:30,96,12/8/18 19:30,2
12/8/18 19:33,10.61,12/8/18 19:33,111,12/8/18 19:33,2
12/8/18 19:36,10.61,12/8/18 19:36,146,12/8/18 19:36,2
12/8/18 19:39,10.51,12/8/18 19:39,153,12/8/18 19:39,2
12/8/18 19:42,10.48,12/8/18 19:42,130,12/8/18 19:42,3
12/8/18 19:45,10.48,12/8/18 19:45,115,12/8/18 19:45,1
12/8/18 19:48,10.51,12/8/18 19:48,166,12/8/18 19:48,2
12/8/18 19:51,10.58,12/8/18 19:51,130,12/8/18 19:51,2
12/8/18 19:54,10.61,12/8/18 19:54,157,12/8/18 19:54,3
12/8/18 19:57,10.61,12/8/18 19:57,150,12/8/18 19:57,1
12/8/18 20:00,10.61,12/8/18 20:00,162,12/8/18 20:00,2
12/8/18 20:03,10.61,12/8/18 20:03,133,12/8/18 20:03,1
12/8/18 20:06,10.61,12/8/18 20:06,181,12/8/18 20:06,1
12/8/18 20:09,10.61,12/8/18 20:09,76,12/8/18 20:09,3
12/8/18 20:12,10.48,12/8/18 20:12,124,12/8/18 20:12,2
12/8/18 20:15,10.48,12/8/18 20:15,58,12/8/18 20:15,2
12/8/18 20:18,10.48,12/8/18 20:18,88,12/8/18 20:18,2
12/8/18 20:21,10.48,12/8/18 20:21,100,12/8/18 20:21,2
12/8/18 20:24,10.51,12/8/18 20:24,139,12/8/18 20:24,2
12/8/18 20:27,10.54,12/8/18 20:27,193,12/8/18 20:27,2
12/8/18 20:30,10.61,12/8/18 20:30,166,12/8/18 20:30,2
12/8/18 20:33,10.61,12/8/18 20:33,133,12/8/18 20:33,1
12/8/18 20:36,10.61,12/8/18 20:36,136,12/8/18 20:36,1
12/8/18 20:39,10.61,12/8/18 20:39,400,12/8/18 20:39,3
12/8/18 20:42,10.58,12/8/18 20:42,65,12/8/18 20:42,3
12/8/18 20:45,10.48,12/8/18 20:45,133,12/8/18 20:45,1
12/8/18 20:48,10.48,12/8/18 20:48,153,12/8/18 20:48,2
12/8/18 20:51,10.48,12/8/18 20:51,93,12/8/18 20:51,2
12/8/18 20:54,10.48,12/8/18 20:54,120,12/8/18 20:54,3
12/8/18 20:57,10.48,12/8/18 20:57,89,12/8/18 20:57,3
12/8/18 21:00,10.51,12/8/18 21:00,86,12/8/18 21:00,3
12/8/18 21:03,10.58,12/8/18 21:03,130,12/8/18 21:03,2
12/8/18 21:06,10.61,12/8/18 21:06,146,12/8/18 21:06,2
12/8/18 21:09,10.61,12/8/18 21:09,85,12/8/18 21:09,2
12/8/18 21:12,10.61,12/8/18 21:12,98,12/8/18 21:12,2
12/8/18 21:15,10.54,12/8/18 21:15,60,12/8/18 21:15,2
12/8/18 21:18,10.48,12/8/18 21:18,107,12/8/18 21:18,2
12/8/18 21:21,10.48,12/8/18 21:21,57,12/8/18 21:21,0
12/8/18 21:24,10.48,12/8/18 21:24,57,12/8/18 21:24,0
12/8/18 21:27,10.48,12/8/18 21:27,57,12/8/18 21:27,0
12/8/18 21:30,10.48,12/8/18 21:30,59,12/8/18 21:30,1
12/8/18 21:33,10.54,12/8/18 21:33,285,12/8/18 21:33,3
12/8/18 21:36,10.58,12/8/18 21:36,60,12/8/18 21:36,3
12/8/18 21:39,10.61,12/8/18 21:39,58,12/8/18 21:39,2
12/8/18 21:42,10.61,12/8/18 21:42,117,12/8/18 21:42,2
12/8/18 21:45,10.61,12/8/18 21:45,107,12/8/18 21:45,2
12/8/18 21:48,10.51,12/8/18 21:48,146,12/8/18 21:48,2
12/8/18 21:51,10.48,12/8/18 21:51,107,12/8/18 21:51,2
12/8/18 21:54,10.48,12/8/18 21:54,146,12/8/18 21:54,2
12/8/18 21:57,10.48,12/8/18 21:57,50,12/8/18 21:57,2
12/8/18 22:00,10.48,12/8/18 22:00,54,12/8/18 22:00,2
12/8/18 22:03,10.48,12/8/18 22:03,80,12/8/18 22:03,2
12/8/18 22:06,10.48,12/8/18 22:06,111,12/8/18 22:06,1
12/8/18 22:09,10.48,12/8/18 22:09,214,12/8/18 22:09,3
12/8/18 22:12,10.51,12/8/18 22:12,109,12/8/18 22:12,2
12/8/18 22:15,10.58,12/8/18 22:15,93,12/8/18 22:15,3
12/8/18 22:18,10.61,12/8/18 22:18,82,12/8/18 22:18,1
12/8/18 22:21,10.48,12/8/18 22:21,100,12/8/18 22:21,3
12/8/18 22:24,10.48,12/8/18 22:24,54,12/8/18 22:24,3
12/8/18 22:27,10.48,12/8/18 22:27,88,12/8/18 22:27,2
12/8/18 22:30,10.48,12/8/18 22:30,162,12/8/18 22:30,1
12/8/18 22:33,10.48,12/8/18 22:33,55,12/8/18 22:33,2
12/8/18 22:36,10.48,12/8/18 22:36,80,12/8/18 22:36,2
12/8/18 22:39,10.48,12/8/18 22:39,120,12/8/18 22:39,2
12/8/18 22:42,10.48,12/8/18 22:42,65,12/8/18 22:42,3
12/8/18 22:45,10.48,12/8/18 22:45,115,12/8/18 22:45,2
12/8/18 22:48,10.51,12/8/18 22:48,260,12/8/18 22:48,3
12/8/18 22:51,10.58,12/8/18 22:51,55,12/8/18 22:51,1
12/8/18 22:54,10.48,12/8/18 22:54,56,12/8/18 22:54,2
12/8/18 22:57,10.48,12/8/18 22:57,65,12/8/18 22:57,2
12/8/18 23:00,10.48,12/8/18 23:00,124,12/8/18 23:00,1
12/8/18 23:03,10.48,12/8/18 23:03,75,12/8/18 23:03,0
12/8/18 23:06,10.48,12/8/18 23:06,166,12/8/18 23:06,3
12/8/18 23:09,10.48,12/8/18 23:09,57,12/8/18 23:09,0
12/8/18 23:12,10.48,12/8/18 23:12,124,12/8/18 23:12,2
12/8/18 23:15,10.51,12/8/18 23:15,105,12/8/18 23:15,2
12/8/18 23:18,10.54,12/8/18 23:18,88,12/8/18 23:18,2
12/8/18 23:21,10.61,12/8/18 23:21,142,12/8/18 23:21,2
12/8/18 23:24,10.61,12/8/18 23:24,61,12/8/18 23:24,3
12/8/18 23:27,10.48,12/8/18 23:27,139,12/8/18 23:27,2
12/8/18 23:30,10.48,12/8/18 23:30,101,12/8/18 23:30,1
12/8/18 23:33,10.48,12/8/18 23:33,84,12/8/18 23:33,0
12/8/18 23:36,10.48,12/8/18 23:36,60,12/8/18 23:36,3
12/8/18 23:39,10.48,12/8/18 23:39,81,12/8/18 23:39,2
12/8/18 23:42,10.48,12/8/18 23:42,68,12/8/18 23:42,2
12/8/18 23:45,10.48,12/8/18 23:45,124,12/8/18 23:45,2
12/8/18 23:48,10.48,12/8/18 23:48,77,12/8/18 23:48,1
12/8/18 23:51,10.54,12/8/18 23:51,127,12/8/18 23:51,1
12/8/18 23:54,10.61,12/8/18 23:54,92,12/8/18 23:54,2
12/8/18 23:57,10.61,12/8/18 23:57,400,12/8/18 23:57,3
12/9/18,10.48,12/9/18,56,12/9/18,2
12/9/18 0:03,10.48,12/9/18 0:03,56,12/9/18 0:03,2
12/9/18 0:06,10.48,12/9/18 0:06,124,12/9/18 0:06,3
12/9/18 0:09,10.48,12/9/18 0:09,133,12/9/18 0:09,2
12/9/18 0:12,10.48,12/9/18 0:12,83,12/9/18 0:12,2
12/9/18 0:15,10.48,12/9/18 0:15,166,12/9/18 0:15,1
12/9/18 0:18,10.48,12/9/18 0:18,133,12/9/18 0:18,2
12/9/18 0:21,10.48,12/9/18 0:21,153,12/9/18 0:21,1
12/9/18 0:24,10.51,12/9/18 0:24,111,12/9/18 0:24,2
12/9/18 0:27,10.58,12/9/18 0:27,95,12/9/18 0:27,2
12/9/18 0:30,10.61,12/9/18 0:30,111,12/9/18 0:30,0
12/9/18 0:33,10.48,12/9/18 0:33,171,12/9/18 0:33,2
12/9/18 0:36,10.48,12/9/18 0:36,162,12/9/18 0:36,1
12/9/18 0:39,10.48,12/9/18 0:39,130,12/9/18 0:39,2
12/9/18 0:42,10.48,12/9/18 0:42,92,12/9/18 0:42,3
12/9/18 0:45,10.48,12/9/18 0:45,109,12/9/18 0:45,2
12/9/18 0:48,10.48,12/9/18 0:48,142,12/9/18 0:48,3
12/9/18 0:51,10.48,12/9/18 0:51,90,12/9/18 0:51,3
12/9/18 0:54,10.48,12/9/18 0:54,157,12/9/18 0:54,3
12/9/18 0:57,10.48,12/9/18 0:57,142,12/9/18 0:57,3
12/9/18 1:00,10.48,12/9/18 1:00,206,12/9/18 1:00,3
12/9/18 1:03,10.48,12/9/18 1:03,130,12/9/18 1:03,1
12/9/18 1:06,10.48,12/9/18 1:06,93,12/9/18 1:06,3
12/9/18 1:09,10.48,12/9/18 1:09,60,12/9/18 1:09,2
12/9/18 1:12,10.48,12/9/18 1:12,111,12/9/18 1:12,2
12/9/18 1:15,10.48,12/9/18 1:15,260,12/9/18 1:15,3
12/9/18 1:18,10.48,12/9/18 1:18,130,12/9/18 1:18,3
12/9/18 1:21,10.48,12/9/18 1:21,96,12/9/18 1:21,1
12/9/18 1:24,10.48,12/9/18 1:24,171,12/9/18 1:24,2
12/9/18 1:27,10.48,12/9/18 1:27,85,12/9/18 1:27,3
12/9/18 1:30,10.48,12/9/18 1:30,75,12/9/18 1:30,2
12/9/18 1:33,10.48,12/9/18 1:33,200,12/9/18 1:33,1
12/9/18 1:36,10.48,12/9/18 1:36,136,12/9/18 1:36,2
12/9/18 1:39,10.48,12/9/18 1:39,92,12/9/18 1:39,3
12/9/18 1:42,10.48,12/9/18 1:42,96,12/9/18 1:42,3
12/9/18 1:45,10.48,12/9/18 1:45,31,12/9/18 1:45,0
12/9/18 1:48,10.48,12/9/18 1:48,142,12/9/18 1:48,2
12/9/18 1:51,10.48,12/9/18 1:51,130,12/9/18 1:51,2
12/9/18 1:54,10.48,12/9/18 1:54,78,12/9/18 1:54,1
12/9/18 1:57,10.48,12/9/18 1:57,105,12/9/18 1:57,3
12/9/18 2:00,10.48,12/9/18 2:00,101,12/9/18 2:00,2
12/9/18 2:03,10.48,12/9/18 2:03,120,12/9/18 2:03,2
12/9/18 2:06,10.48,12/9/18 2:06,176,12/9/18 2:06,2
12/9/18 2:09,10.48,12/9/18 2:09,122,12/9/18 2:09,2
12/9/18 2:12,10.48,12/9/18 2:12,146,12/9/18 2:12,2
12/9/18 2:15,10.61,12/9/18 2:15,153,12/9/18 2:15,1
12/9/18 2:18,10.61,12/9/18 2:18,133,12/9/18 2:18,1
12/9/18 2:21,10.73,12/9/18 2:21,115,12/9/18 2:21,3
12/9/18 2:24,10.73,12/9/18 2:24,86,12/9/18 2:24,1
12/9/18 2:27,10.73,12/9/18 2:27,146,12/9/18 2:27,1
12/9/18 2:30,10.73,12/9/18 2:30,89,12/9/18 2:30,2
12/9/18 2:33,10.73,12/9/18 2:33,300,12/9/18 2:33,3
12/9/18 2:36,10.73,12/9/18 2:36,57,12/9/18 2:36,3
12/9/18 2:39,10.73,12/9/18 2:39,82,12/9/18 2:39,2
12/9/18 2:42,10.73,12/9/18 2:42,1,12/9/18 2:42,3
12/9/18 2:45,10.86,12/9/18 2:45,68,12/9/18 2:45,2
12/9/18 2:48,10.86,12/9/18 2:48,113,12/9/18 2:48,2
12/9/18 2:51,10.86,12/9/18 2:51,53,12/9/18 2:51,2
12/9/18 2:54,10.86,12/9/18 2:54,56,12/9/18 2:54,1
12/9/18 2:57,10.95,12/9/18 2:57,122,12/9/18 2:57,1
12/9/18 3:00,10.98,12/9/18 3:00,59,12/9/18 3:00,2
12/9/18 3:03,10.98,12/9/18 3:03,230,12/9/18 3:03,3
12/9/18 3:06,10.98,12/9/18 3:06,260,12/9/18 3:06,3
12/9/18 3:09,10.98,12/9/18 3:09,57,12/9/18 3:09,2
12/9/18 3:12,10.98,12/9/18 3:12,78,12/9/18 3:12,2
12/9/18 3:15,10.98,12/9/18 3:15,272,12/9/18 3:15,3
12/9/18 3:18,10.98,12/9/18 3:18,171,12/9/18 3:18,1
12/9/18 3:21,10.98,12/9/18 3:21,74,12/9/18 3:21,1
12/9/18 3:24,10.92,12/9/18 3:24,124,12/9/18 3:24,2
12/9/18 3:27,10.95,12/9/18 3:27,146,12/9/18 3:27,2
12/9/18 3:30,10.95,12/9/18 3:30,200,12/9/18 3:30,2
12/9/18 3:33,10.98,12/9/18 3:33,249,12/9/18 3:33,3
12/9/18 3:36,10.98,12/9/18 3:36,166,12/9/18 3:36,2
12/9/18 3:39,10.98,12/9/18 3:39,150,12/9/18 3:39,2
12/9/18 3:42,10.98,12/9/18 3:42,98,12/9/18 3:42,1
12/9/18 3:45,10.98,12/9/18 3:45,113,12/9/18 3:45,2
12/9/18 3:48,10.98,12/9/18 3:48,42,12/9/18 3:48,2
12/9/18 3:51,10.98,12/9/18 3:51,54,12/9/18 3:51,3
12/9/18 3:54,10.89,12/9/18 3:54,166,12/9/18 3:54,2
12/9/18 3:57,10.86,12/9/18 3:57,139,12/9/18 3:57,2
12/9/18 4:00,10.86,12/9/18 4:00,139,12/9/18 4:00,2
12/9/18 4:03,10.86,12/9/18 4:03,315,12/9/18 4:03,3
12/9/18 4:06,10.89,12/9/18 4:06,30,12/9/18 4:06,3
12/9/18 4:09,10.95,12/9/18 4:09,124,12/9/18 4:09,2
12/9/18 4:12,10.98,12/9/18 4:12,142,12/9/18 4:12,2
12/9/18 4:15,10.98,12/9/18 4:15,136,12/9/18 4:15,3
12/9/18 4:18,10.98,12/9/18 4:18,60,12/9/18 4:18,2
12/9/18 4:21,10.98,12/9/18 4:21,98,12/9/18 4:21,1
12/9/18 4:24,10.89,12/9/18 4:24,113,12/9/18 4:24,3
12/9/18 4:27,10.86,12/9/18 4:27,103,12/9/18 4:27,2
12/9/18 4:30,10.86,12/9/18 4:30,115,12/9/18 4:30,2
12/9/18 4:33,10.86,12/9/18 4:33,222,12/9/18 4:33,3
12/9/18 4:36,10.86,12/9/18 4:36,122,12/9/18 4:36,2
12/9/18 4:39,10.86,12/9/18 4:39,146,12/9/18 4:39,2
12/9/18 4:42,10.86,12/9/18 4:42,272,12/9/18 4:42,3
12/9/18 4:45,10.86,12/9/18 4:45,166,12/9/18 4:45,2
12/9/18 4:48,10.86,12/9/18 4:48,88,12/9/18 4:48,3
12/9/18 4:51,10.92,12/9/18 4:51,86,12/9/18 4:51,3
12/9/18 4:54,10.95,12/9/18 4:54,109,12/9/18 4:54,1
12/9/18 4:57,10.86,12/9/18 4:57,105,12/9/18 4:57,1
12/9/18 5:00,10.86,12/9/18 5:00,82,12/9/18 5:00,2
12/9/18 5:03,10.86,12/9/18 5:03,107,12/9/18 5:03,1
12/9/18 5:06,10.86,12/9/18 5:06,1,12/9/18 5:06,3
12/9/18 5:09,10.86,12/9/18 5:09,1,12/9/18 5:09,3
12/9/18 5:12,10.86,12/9/18 5:12,34,12/9/18 5:12,2
12/9/18 5:15,10.86,12/9/18 5:15,1,12/9/18 5:15,3
12/9/18 5:18,10.86,12/9/18 5:18,88,12/9/18 5:18,1
12/9/18 5:21,10.86,12/9/18 5:21,187,12/9/18 5:21,1
12/9/18 5:24,10.86,12/9/18 5:24,58,12/9/18 5:24,2
12/9/18 5:27,10.86,12/9/18 5:27,86,12/9/18 5:27,1
12/9/18 5:30,10.86,12/9/18 5:30,100,12/9/18 5:30,2
12/9/18 5:33,10.86,12/9/18 5:33,122,12/9/18 5:33,3
12/9/18 5:36,10.86,12/9/18 5:36,58,12/9/18 5:36,2
12/9/18 5:39,10.86,12/9/18 5:39,77,12/9/18 5:39,2
12/9/18 5:42,10.86,12/9/18 5:42,249,12/9/18 5:42,3
12/9/18 5:45,10.86,12/9/18 5:45,83,12/9/18 5:45,1
12/9/18 5:48,10.86,12/9/18 5:48,130,12/9/18 5:48,2
12/9/18 5:51,10.86,12/9/18 5:51,230,12/9/18 5:51,3
12/9/18 5:54,10.86,12/9/18 5:54,101,12/9/18 5:54,2
12/9/18 5:57,10.86,12/9/18 5:57,139,12/9/18 5:57,2
12/9/18 6:00,10.86,12/9/18 6:00,133,12/9/18 6:00,1
12/9/18 6:03,10.86,12/9/18 6:03,62,12/9/18 6:03,2
12/9/18 6:06,10.86,12/9/18 6:06,56,12/9/18 6:06,3
12/9/18 6:09,10.86,12/9/18 6:09,76,12/9/18 6:09,2
12/9/18 6:12,10.86,12/9/18 6:12,136,12/9/18 6:12,2
12/9/18 6:15,10.86,12/9/18 6:15,101,12/9/18 6:15,3
12/9/18 6:18,10.86,12/9/18 6:18,171,12/9/18 6:18,2
12/9/18 6:21,10.86,12/9/18 6:21,70,12/9/18 6:21,2
12/9/18 6:24,10.86,12/9/18 6:24,133,12/9/18 6:24,2
12/9/18 6:27,10.86,12/9/18 6:27,206,12/9/18 6:27,3
12/9/18 6:30,10.86,12/9/18 6:30,187,12/9/18 6:30,2
12/9/18 6:33,10.86,12/9/18 6:33,113,12/9/18 6:33,1
12/9/18 6:36,10.86,12/9/18 6:36,92,12/9/18 6:36,2
12/9/18 6:39,10.86,12/9/18 6:39,95,12/9/18 6:39,3
12/9/18 6:42,10.86,12/9/18 6:42,117,12/9/18 6:42,2
12/9/18 6:45,10.86,12/9/18 6:45,61,12/9/18 6:45,1
12/9/18 6:48,10.86,12/9/18 6:48,75,12/9/18 6:48,1
12/9/18 6:51,10.86,12/9/18 6:51,17,12/9/18 6:51,0
12/9/18 6:54,10.86,12/9/18 6:54,32,12/9/18 6:54,0
12/9/18 6:57,10.86,12/9/18 6:57,133,12/9/18 6:57,2
12/9/18 7:00,10.86,12/9/18 7:00,90,12/9/18 7:00,2
12/9/18 7:03,10.86,12/9/18 7:03,88,12/9/18 7:03,1
12/9/18 7:06,10.86,12/9/18 7:06,103,12/9/18 7:06,3
12/9/18 7:09,10.86,12/9/18 7:09,93,12/9/18 7:09,2
12/9/18 7:12,10.86,12/9/18 7:12,82,12/9/18 7:12,2
12/9/18 7:15,10.76,12/9/18 7:15,56,12/9/18 7:15,3
12/9/18 7:18,10.76,12/9/18 7:18,55,12/9/18 7:18,2
