X,Bin ECG
6/11/19 15:59,505
6/11/19 15:59,505
6/11/19 15:59,505
6/11/19 15:59,504
6/11/19 15:59,505
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,505
6/11/19 16:08,502
6/11/19 16:08,501
6/11/19 16:08,502
6/11/19 16:08,501
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,501
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,515
6/11/19 16:08,526
6/11/19 16:08,483
6/11/19 16:08,489
6/11/19 16:08,493
6/11/19 16:08,500
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,499
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,506
6/11/19 16:08,509
6/11/19 16:08,506
6/11/19 16:08,506
6/11/19 16:08,504
6/11/19 16:08,506
6/11/19 16:08,506
6/11/19 16:08,506
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,502
6/11/19 16:08,504
6/11/19 16:08,507
6/11/19 16:08,504
6/11/19 16:08,504
6/11/19 16:08,504
6/11/19 16:08,504
6/11/19 16:08,506
6/11/19 16:08,504
6/11/19 16:08,501
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,506
6/11/19 16:08,499
6/11/19 16:08,499
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,502
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,500
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,504
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,540
6/11/19 16:08,502
6/11/19 16:08,484
6/11/19 16:08,491
6/11/19 16:08,492
6/11/19 16:08,499
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,500
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,507
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,507
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,504
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,507
6/11/19 16:08,504
6/11/19 16:08,500
6/11/19 16:08,501
6/11/19 16:08,501
6/11/19 16:08,501
6/11/19 16:08,503
6/11/19 16:08,501
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,507
6/11/19 16:08,532
6/11/19 16:08,483
6/11/19 16:08,487
6/11/19 16:08,494
6/11/19 16:08,499
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,503
6/11/19 16:08,506
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,510
6/11/19 16:08,502
6/11/19 16:08,501
6/11/19 16:08,502
6/11/19 16:08,500
6/11/19 16:08,502
6/11/19 16:08,495
6/11/19 16:08,503
6/11/19 16:08,506
6/11/19 16:08,507
6/11/19 16:08,509
6/11/19 16:08,506
6/11/19 16:08,508
6/11/19 16:08,506
6/11/19 16:08,509
6/11/19 16:08,509
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,500
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,507
6/11/19 16:08,506
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,504
6/11/19 16:08,502
6/11/19 16:08,505
6/11/19 16:08,502
6/11/19 16:08,500
6/11/19 16:08,502
6/11/19 16:08,501
6/11/19 16:08,502
6/11/19 16:08,501
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,501
6/11/19 16:08,532
6/11/19 16:08,515
6/11/19 16:08,477
6/11/19 16:08,497
6/11/19 16:08,498
6/11/19 16:08,501
6/11/19 16:08,504
6/11/19 16:08,506
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,501
6/11/19 16:08,501
6/11/19 16:08,504
6/11/19 16:08,507
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,506
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,507
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,502
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,501
6/11/19 16:08,500
6/11/19 16:08,500
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,501
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,537
6/11/19 16:08,494
6/11/19 16:08,484
6/11/19 16:08,493
6/11/19 16:08,494
6/11/19 16:08,500
6/11/19 16:08,504
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,501
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,504
6/11/19 16:08,507
6/11/19 16:08,505
6/11/19 16:08,508
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,503
6/11/19 16:08,506
6/11/19 16:08,504
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,501
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,506
6/11/19 16:08,503
6/11/19 16:08,500
6/11/19 16:08,506
6/11/19 16:08,498
6/11/19 16:08,504
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,501
6/11/19 16:08,501
6/11/19 16:08,501
6/11/19 16:08,500
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,504
6/11/19 16:08,504
6/11/19 16:08,526
6/11/19 16:08,519
6/11/19 16:08,483
6/11/19 16:08,490
6/11/19 16:08,492
6/11/19 16:08,498
6/11/19 16:08,501
6/11/19 16:08,501
6/11/19 16:08,505
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,502
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,506
6/11/19 16:08,501
6/11/19 16:08,504
6/11/19 16:08,507
6/11/19 16:08,506
6/11/19 16:08,506
6/11/19 16:08,506
6/11/19 16:08,506
6/11/19 16:08,504
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,502
6/11/19 16:08,504
6/11/19 16:08,500
6/11/19 16:08,505
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,501
6/11/19 16:08,503
6/11/19 16:08,501
6/11/19 16:08,501
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,501
6/11/19 16:08,501
6/11/19 16:08,501
6/11/19 16:08,501
6/11/19 16:08,505
6/11/19 16:08,500
6/11/19 16:08,503
6/11/19 16:08,530
6/11/19 16:08,518
6/11/19 16:08,484
6/11/19 16:08,487
6/11/19 16:08,492
6/11/19 16:08,499
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,506
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,503
6/11/19 16:08,507
6/11/19 16:08,504
6/11/19 16:08,507
6/11/19 16:08,506
6/11/19 16:08,504
6/11/19 16:08,507
6/11/19 16:08,504
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,501
6/11/19 16:08,505
6/11/19 16:08,507
6/11/19 16:08,505
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,501
6/11/19 16:08,501
6/11/19 16:08,502
6/11/19 16:08,501
6/11/19 16:08,500
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,539
6/11/19 16:08,501
6/11/19 16:08,483
6/11/19 16:08,492
6/11/19 16:08,496
6/11/19 16:08,500
6/11/19 16:08,501
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,500
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,506
6/11/19 16:08,506
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,506
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,507
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,504
6/11/19 16:08,500
6/11/19 16:08,503
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,499
6/11/19 16:08,504
6/11/19 16:08,500
6/11/19 16:08,502
6/11/19 16:08,501
6/11/19 16:08,501
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,523
6/11/19 16:08,524
6/11/19 16:08,483
6/11/19 16:08,489
6/11/19 16:08,493
6/11/19 16:08,498
6/11/19 16:08,502
6/11/19 16:08,504
6/11/19 16:08,506
6/11/19 16:08,502
6/11/19 16:08,507
6/11/19 16:08,503
6/11/19 16:08,505
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,502
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,506
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,504
6/11/19 16:08,505
6/11/19 16:08,506
6/11/19 16:08,501
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,505
6/11/19 16:08,499
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,501
6/11/19 16:08,503
6/11/19 16:08,507
6/11/19 16:08,507
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,504
6/11/19 16:08,503
6/11/19 16:08,500
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,502
6/11/19 16:08,503
6/11/19 16:08,501
6/11/19 16:08,503
6/11/19 16:08,503
6/11/19 16:08,501
6/11/19 16:08,501
6/11/19 16:08,502
6/11/19 16:08,506
6/11/19 16:08,533
